PROPERTY_NUM,TRANSACTION_AMOUNT,YEAR_BUILT,ADDRESS,REGISTRATION_DATE,ROAD_NAME,APARTMENT_NAME,SQUARE_FOOTAGE,FLOOR_NUMBER
1130,470000000,2018,서울특별시 영등포구  영등포동7가 94-99 ,2024-07-09,국회대로56길,여의휴젠느,35.42,11

1131,997500000,1998,서울특별시 영등포구  영등포동7가 46-1 ,2024-07-19,양산로,경남아너스빌,84.93,14

1132,990000000,1999,서울특별시 영등포구  영등포동8가 76-1 ,2024-07-13,영중로,삼환,84.87,1

1133,1950000000,1971,서울특별시 영등포구  여의도동 50 ,2024-07-03,63로,시범,79.24,5

1134,2560000000,1971,서울특별시 영등포구  여의도동 50 ,2024-07-04,63로,시범,118.12,5

1135,2500000000,1978,서울특별시 영등포구  여의도동 38-1 ,2024-07-04,여의나루로,"광장(1,2동)",138.81,14

1136,2185000000,1977,서울특별시 영등포구  여의도동 30 ,2024-07-05,여의나루로,목화,89.92,2

1137,2500000000,1976,서울특별시 영등포구  여의도동 32 ,2024-07-09,국제금융로7길,수정,150.65,5

1138,2300000000,1978,서울특별시 영등포구  여의도동 37 ,2024-07-12,의사당대로,미성,101.29,11

1139,2470000000,1976,서울특별시 영등포구  여의도동 32 ,2024-07-12,국제금융로7길,수정,150.65,10

1140,2345000000,1975,서울특별시 영등포구  여의도동 30-2 ,2024-07-12,국제금융로7길,삼부,92.13,2

1141,2670000000,1978,서울특별시 영등포구  여의도동 28 ,2024-07-13,여의나루로,광장,138.31,2

1142,2400000000,1978,서울특별시 영등포구  여의도동 28 ,2024-07-16,여의나루로,광장,116.53,12

1143,2700000000,1971,서울특별시 영등포구  여의도동 50 ,2024-07-19,63로,시범,118.12,2

1144,860000000,1997,서울특별시 영등포구  당산동1가 16-1 ,2024-07-07,당산로,진로,59.4,20

1145,1100000000,1994,서울특별시 영등포구  당산동2가 164 ,2024-07-05,당산로,당산2가현대홈타운,82.77,15

1146,385000000,1999,서울특별시 영등포구  당산동2가 16-1 ,2024-07-10,영등포로,당산대우,32.62,22

1147,735000000,2014,서울특별시 영등포구  당산동3가 564 ,2024-07-11,양산로25길,당산계룡리슈빌1단지,47.25,11

1148,815000000,1999,서울특별시 영등포구  당산동4가 29 ,2024-07-01,영신로57길,한강아파트,59.4,11

1149,878000000,1997,서울특별시 영등포구  당산동4가 94-1 ,2024-07-03,당산로36길,당산삼성2차,59.76,20

1150,935000000,1986,서울특별시 영등포구  당산동4가 92 ,2024-07-03,국회대로29길,현대2,84.94,7

1151,895000000,1997,서울특별시 영등포구  당산동4가 94-1 ,2024-07-05,당산로36길,당산삼성2차,59.76,5

1152,1120000000,2000,서울특별시 영등포구  당산동4가 30-1 ,2024-07-05,당산로42길,당산현대5차,59.75,11

1153,1290000000,2000,서울특별시 영등포구  당산동4가 30-1 ,2024-07-06,당산로42길,당산현대5차,84.69,21

1154,1077000000,2000,서울특별시 영등포구  당산동4가 30-1 ,2024-07-07,당산로42길,당산현대5차,59.55,6

1155,1110000000,2000,서울특별시 영등포구  당산동4가 30-1 ,2024-07-13,당산로42길,당산현대5차,59.75,8

1156,1100000000,2015,서울특별시 영등포구  당산동4가 98 ,2024-07-13,영신로55길,브라운스톤당산,84.04,2

1157,1350000000,2001,서울특별시 영등포구  당산동5가 13 ,2024-07-04,당산로42길,당산효성타운2차,84.38,11

1158,1570000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-06,당산로,당산삼성래미안4차,84.94,5

1159,1625000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-06,당산로,당산삼성래미안4차,97.27,4

1160,1265000000,2001,서울특별시 영등포구  당산동5가 13 ,2024-07-08,당산로42길,당산효성타운2차,84.38,2

1161,1120000000,1999,서울특별시 영등포구  당산동5가 12 ,2024-07-09,당산로42길,당산효성1차,59.85,18

1162,1300000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-09,당산로,당산삼성래미안4차,133.42,14

1163,1730000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-09,당산로,당산삼성래미안4차,97.27,19

1164,1300000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-09,당산로,당산삼성래미안4차,133.42,14

1165,2040000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-10,당산로,당산삼성래미안4차,133.42,13

1166,1800000000,2003,서울특별시 영등포구  당산동5가 42 ,2024-07-13,당산로,당산삼성래미안4차,115.78,15

1167,136500000,2015,서울특별시 영등포구  당산동 121-130 ,2024-07-19,버드나루로,리버뷰,15.05,8

1168,730000000,1999,서울특별시 영등포구  문래동3가 13 ,2024-07-03,영신로25길,문래해태,84.8,6

1169,1480000000,2003,서울특별시 영등포구  문래동3가 94 ,2024-07-04,문래로,문래힐스테이트,119.47,3

1170,815000000,2001,서울특별시 영등포구  문래동4가 43 ,2024-07-13,도림로143길,문래동삼환,59.85,14

1171,810000000,1992,서울특별시 영등포구  문래동5가 23-1 ,2024-07-04,선유서로9길,문래현대5차,84.79,4

1172,677500000,1998,서울특별시 영등포구  문래동6가 47-1 ,2024-07-06,문래로4길,대원,58.37,8

1173,930000000,1997,서울특별시 영등포구  문래동6가 38-1 ,2024-07-06,선유서로,문래베어스타운,84.9,14

1174,655000000,1997,서울특별시 영등포구  문래동6가 55-1 ,2024-07-08,선유서로,현대6차,50.55,8

1175,825000000,1991,서울특별시 영등포구  문래동6가 11-1 ,2024-07-09,문래북로,유원문래,84.98,8

1176,547000000,1987,서울특별시 영등포구  문래동6가 45 ,2024-07-12,문래로4길,현대2차,41.04,6

1177,728500000,1982,서울특별시 영등포구  양평동1가 20 ,2024-07-04,영등포로12길,신동아,50.81,9

1178,750000000,1996,서울특별시 영등포구  양평동1가 14-1 ,2024-07-05,영등포로12길,한신공영,59.98,9

1179,900000000,2000,서울특별시 영등포구  양평동3가 101 ,2024-07-06,선유로,양평현대6차,59.98,13

1180,800000000,2000,서울특별시 영등포구  양평동4가 51-1 ,2024-07-07,양평로17길,경남아너스빌,70.94,6

1181,830000000,1996,서울특별시 영등포구  양평동5가 76 ,2024-07-02,양평로24길,양평한신,59.94,6

1182,810000000,1996,서울특별시 영등포구  양평동5가 76 ,2024-07-03,양평로24길,양평한신,59.94,7

1183,856000000,1996,서울특별시 영등포구  양평동5가 76 ,2024-07-06,양평로24길,양평한신,59.94,12

1184,847000000,1986,서울특별시 영등포구  신길동 4518 ,2024-07-01,대방천로,우성2,64.4,11

1185,1220000000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-01,신길로28길,힐스테이트클래시안,59.91,20

1186,1530000000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-01,신길로28길,힐스테이트클래시안,84.86,12

1187,1325000000,2015,서울특별시 영등포구  신길동 4945 ,2024-07-01,가마산로,래미안영등포프레비뉴,84.98,9

1188,780000000,2001,서울특별시 영등포구  신길동 4934 ,2024-07-02,가마산로79길,삼성래미안,59.33,18

1189,945000000,2005,서울특별시 영등포구  신길동 4780 ,2024-07-03,여의대방로,보라매경남아너스빌,84.79,12

1190,810000000,1974,서울특별시 영등포구  신길동 3002 ,2024-07-04,신길로,남서울,48.26,5

1191,1210000000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-04,신길로28길,힐스테이트클래시안,59.91,9

1192,1134000000,2015,서울특별시 영등포구  신길동 4945 ,2024-07-04,가마산로,래미안영등포프레비뉴,59.99,10

1193,1134000000,2015,서울특별시 영등포구  신길동 4945 ,2024-07-04,가마산로,래미안영등포프레비뉴,59.99,10

1194,1372500000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-05,신길로28길,힐스테이트클래시안,84.99,2

1195,1080000000,1999,서울특별시 영등포구  신길동 67-1 ,2024-07-06,영등포로,경남,114.97,3

1196,1440000000,2020,서울특별시 영등포구  신길동 4958 ,2024-07-06,여의대방로35가길,보라매에스케이뷰,84.98,10

1197,1420000000,2020,서울특별시 영등포구  신길동 4958 ,2024-07-06,여의대방로35가길,보라매에스케이뷰,84.98,11

1198,1380000000,2020,서울특별시 영등포구  신길동 4958 ,2024-07-06,여의대방로35가길,보라매에스케이뷰,84.98,6

1199,861000000,1974,서울특별시 영등포구  신길동 3002 ,2024-07-08,신길로,남서울,49.59,4

1200,1160000000,2020,서울특별시 영등포구  신길동 4958 ,2024-07-08,여의대방로35가길,보라매에스케이뷰,59.98,6

1201,1230000000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-08,신길로28길,힐스테이트클래시안,59.91,14

1202,1210000000,1997,서울특별시 영등포구  신길동 769-1 ,2024-07-08,가마산로,한성,134.33,16

1203,708000000,1984,서울특별시 영등포구  신길동 4759 ,2024-07-09,여의대방로,삼성,60.48,10

1204,1470000000,2020,서울특별시 영등포구  신길동 4958 ,2024-07-12,여의대방로35가길,보라매에스케이뷰,84.98,13

1205,855000000,1974,서울특별시 영등포구  신길동 3002 ,2024-07-13,신길로,남서울,58.58,4

1206,1190000000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-13,신길로28길,힐스테이트클래시안,59.87,5

1207,1160000000,2020,서울특별시 영등포구  신길동 4969 ,2024-07-13,신길로28길,힐스테이트클래시안,59.87,4

1208,1160000000,2015,서울특별시 영등포구  신길동 4945 ,2024-07-13,가마산로,래미안영등포프레비뉴,59.99,3

1209,985000000,2022,서울특별시 영등포구  신길동 4974 ,2024-07-15,가마산로79길,더샵파크프레스티지,84.9,2

1210,760000000,1974,서울특별시 영등포구  신길동 3002 ,2024-07-17,신길로,남서울,48.26,5

1211,585000000,1997,서울특별시 영등포구  대림동 608-1 ,2024-07-02,도신로,현대3차,84.89,10

1212,145000000,2018,서울특별시 영등포구  대림동 1101-7 ,2024-07-02,도림천로19길,G밸리소홈,16.1,12

1213,830000000,1997,서울특별시 영등포구  대림동 608-1 ,2024-07-04,도신로,현대3차,59.83,26

1214,800000000,2016,서울특별시 영등포구  대림동 1125 ,2024-07-04,디지털로,보라매 신동아 파밀리에,59.95,9

1215,730000000,1995,서울특별시 영등포구  대림동 650 ,2024-07-05,대림로,성원(650),84.66,17

1216,1185000000,2020,서울특별시 영등포구  대림동 1127 ,2024-07-05,신길로,e편한세상영등포아델포레,85.0,15

1217,840000000,1997,서울특별시 영등포구  대림동 608-1 ,2024-07-06,도신로,현대3차,59.83,21

1218,800000000,1997,서울특별시 영등포구  대림동 608-1 ,2024-07-08,도신로,현대3차,59.83,27

1219,585000000,1997,서울특별시 영등포구  대림동 608-1 ,2024-07-10,도신로,현대3차,84.89,10

1220,580000000,1985,서울특별시 영등포구  대림동 696 ,2024-07-12,도림로,우성1,52.07,8

1221,1190000000,2020,서울특별시 영등포구  대림동 1127 ,2024-07-15,신길로,e편한세상영등포아델포레,85.0,13

1222,910000000,2001,서울특별시 동작구  노량진동 325 ,2024-07-03,만양로,신동아리버파크,59.67,17

1223,153000000,2015,서울특별시 동작구  노량진동 57-1 ,2024-07-03,노량진로,메가스터디타워,16.01,15

1224,975000000,1997,서울특별시 동작구  노량진동 324 ,2024-07-05,만양로,건영(103동-106동),84.94,11

1225,990000000,1997,서울특별시 동작구  노량진동 323 ,2024-07-06,만양로8길,우성,84.96,18

1226,900000000,2001,서울특별시 동작구  노량진동 325 ,2024-07-07,만양로,신동아리버파크,59.67,15

1227,1210000000,2010,서울특별시 동작구  노량진동 332 ,2024-07-13,장승배기로16길,쌍용예가,84.91,7

1228,820000000,1992,서울특별시 동작구  상도동 407 ,2024-07-01,상도로,현대(관악),84.78,13

1229,1290000000,2004,서울특별시 동작구  상도동 431 ,2024-07-01,상도로53길,래미안상도3차,84.96,9

1230,1000000000,2003,서울특별시 동작구  상도동 421 ,2024-07-01,상도로55길,삼성래미안2,84.8,5

1231,800000000,1994,서울특별시 동작구  상도동 408 ,2024-07-01,상도로,상도동삼호아파트,84.52,5

1232,1100000000,2007,서울특별시 동작구  상도동 521 ,2024-07-02,장승배기로4길,포스코더샵,59.99,9

1233,1045000000,2004,서울특별시 동작구  상도동 450 ,2024-07-02,등용로,상도동래미안1차,84.96,6

1234,960000000,2010,서울특별시 동작구  상도동 530 ,2024-07-03,양녕로,롯데캐슬비엔,84.95,8

1235,1585000000,2012,서울특별시 동작구  상도동 531 ,2024-07-03,상도로,힐스테이트 상도 센트럴파크,118.21,6

1236,1075000000,2004,서울특별시 동작구  상도동 450 ,2024-07-04,등용로,상도동래미안1차,84.96,10

1237,960000000,1994,서울특별시 동작구  상도동 408 ,2024-07-05,상도로,상도동삼호아파트,114.63,9

1238,1250000000,2004,서울특별시 동작구  상도동 431 ,2024-07-05,상도로53길,래미안상도3차,84.96,7

1239,1030000000,2004,서울특별시 동작구  상도동 431 ,2024-07-05,상도로53길,래미안상도3차,59.97,12

1240,1075000000,2007,서울특별시 동작구  상도동 527 ,2024-07-06,상도로31길,이수브라운스톤상도(527-0),84.99,1

1241,770000000,1995,서울특별시 동작구  상도동 411 ,2024-07-06,상도로60길,대림아파트,84.89,2

1242,1080000000,2004,서울특별시 동작구  상도동 431 ,2024-07-06,상도로53길,래미안상도3차,59.97,13

1243,895000000,2003,서울특별시 동작구  상도동 421 ,2024-07-06,상도로55길,삼성래미안2,59.89,8

1244,770000000,1995,서울특별시 동작구  상도동 411 ,2024-07-06,상도로60길,대림아파트,84.89,2

1245,1050000000,2003,서울특별시 동작구  상도동 415 ,2024-07-07,상도로,중앙하이츠빌,84.99,4

1246,1250000000,2021,서울특별시 동작구  상도동 904 ,2024-07-07,양녕로,상도역롯데캐슬파크엘,59.98,19

1247,1350000000,2021,서울특별시 동작구  상도동 904 ,2024-07-07,양녕로,상도역롯데캐슬파크엘,74.96,6

1248,1100000000,2007,서울특별시 동작구  상도동 521 ,2024-07-08,장승배기로4길,포스코더샵,59.96,14

1249,140000000,2016,서울특별시 동작구  상도동 363-164 ,2024-07-08,상도로15길,상도휴엔하임,14.7,3

1250,1020000000,2007,서울특별시 동작구  상도동 527 ,2024-07-08,상도로31길,이수브라운스톤상도(527-0),59.91,3

1251,1070000000,2007,서울특별시 동작구  상도동 527 ,2024-07-08,상도로31길,이수브라운스톤상도(527-0),59.94,5

1252,1015000000,2004,서울특별시 동작구  상도동 450 ,2024-07-09,등용로,상도동래미안1차,84.96,2

1253,1705000000,2021,서울특별시 동작구  상도동 904 ,2024-07-09,양녕로,상도역롯데캐슬파크엘,111.0,10

1254,1400000000,2012,서울특별시 동작구  상도동 531 ,2024-07-09,상도로,힐스테이트 상도 센트럴파크,84.78,4

1255,840000000,1992,서울특별시 동작구  상도동 407 ,2024-07-10,상도로,현대(관악),84.78,2

1256,1100000000,2003,서울특별시 동작구  상도동 418 ,2024-07-11,상도로,쌍용스윗닷홈,84.95,13

1257,1510000000,2021,서울특별시 동작구  상도동 904 ,2024-07-11,양녕로,상도역롯데캐슬파크엘,85.0,5

1258,1510000000,2021,서울특별시 동작구  상도동 904 ,2024-07-11,양녕로,상도역롯데캐슬파크엘,85.0,5

1259,1540000000,2018,서울특별시 동작구  상도동 903 ,2024-07-11,만양로,e편한세상상도노빌리티,84.97,7

1260,1200000000,2004,서울특별시 동작구  상도동 431 ,2024-07-11,상도로53길,래미안상도3차,84.96,7

1261,803000000,1992,서울특별시 동작구  상도동 407 ,2024-07-12,상도로,현대(관악),84.78,3

1262,1525000000,2021,서울특별시 동작구  상도동 904 ,2024-07-12,양녕로,상도역롯데캐슬파크엘,84.98,10

1263,1560000000,2018,서울특별시 동작구  상도동 903 ,2024-07-12,만양로,e편한세상상도노빌리티,84.97,20

1264,1399000000,2012,서울특별시 동작구  상도동 531 ,2024-07-12,상도로,힐스테이트 상도 센트럴파크,84.61,5

1265,900000000,2003,서울특별시 동작구  상도동 421 ,2024-07-12,상도로55길,삼성래미안2,59.89,10

1266,830000000,1994,서울특별시 동작구  상도동 408 ,2024-07-12,상도로,상도동삼호아파트,84.52,13

1267,1080000000,2003,서울특별시 동작구  상도동 418 ,2024-07-13,상도로,쌍용스윗닷홈,84.92,5

